operator,from_gare_id,from_gare,to_gare_id,to_gare,source_km,osrm_km,delta_km,ratio
APRR,819,St-Martin-du-Fresne,223,CHATILLON-LABORDE,433.77,434.396,0.626,1.0014
APRR,819,St-Martin-du-Fresne,227,CHAUMONT-SEMOUTIERS,277.14,279.088,1.948,1.007
APRR,819,St-Martin-du-Fresne,228,Chémery,585.28,462.685,-122.595,0.7905
APRR,819,St-Martin-du-Fresne,235,Choisey,148.75,151.386,2.636,1.0177
APRR,819,St-Martin-du-Fresne,242,CLERMONT-EN-ARGONNE,509.62,436.171,-73.449,0.8559
APRR,819,St-Martin-du-Fresne,240,CLERMONT-BARRIERE,769.96,258.509,-511.451,0.3357
APRR,819,St-Martin-du-Fresne,246,Colombey-les-Belles,358.71,388.042,29.332,1.0818
APRR,819,St-Martin-du-Fresne,247,Combronde,732.74,264.628,-468.112,0.3611
APRR,819,St-Martin-du-Fresne,255,Courtenay,354.09,353.98,-0.11,0.9997
APRR,819,St-Martin-du-Fresne,264,DEUX-CHAISES,696.38,258.786,-437.594,0.3716
APRR,819,St-Martin-du-Fresne,269,DIJON SUD,192.66,195.121,2.461,1.0128
APRR,819,St-Martin-du-Fresne,265,DIJON-ARC S/TILLE,191.27,192.551,1.281,1.0067
APRR,819,St-Martin-du-Fresne,267,Péage de Dijon/Crimolois,189.16,186.0,-3.16,0.9833
APRR,819,St-Martin-du-Fresne,270,Dôle,165.36,167.193,1.833,1.0111
APRR,819,St-Martin-du-Fresne,272,Dormans,504.52,503.894,-0.626,0.9988
APRR,819,St-Martin-du-Fresne,285,ELOISE,35.02,35.562,0.542,1.0155
APRR,819,St-Martin-du-Fresne,290,ESCRENNES,425.58,427.61,2.03,1.0048
APRR,819,St-Martin-du-Fresne,292,ESVRES,639.68,511.309,-128.371,0.7993
APRR,819,St-Martin-du-Fresne,300,FEILLENS,76.48,78.189,1.709,1.0224
APRR,819,St-Martin-du-Fresne,303,FLEURY-EN-BIERE,438.04,415.729,-22.311,0.9491
APRR,819,St-Martin-du-Fresne,305,FONTAINEBLEAU,395.09,395.524,0.434,1.0011
APRR,819,St-Martin-du-Fresne,308,FONTENAY /LOING,380.08,380.716,0.636,1.0017
APRR,819,St-Martin-du-Fresne,311,FORET DE TRONCAIS,651.13,288.608,-362.522,0.4432
APRR,819,St-Martin-du-Fresne,312,Forges,416.5,415.556,-0.944,0.9977
APRR,819,St-Martin-du-Fresne,317,FRESNES EN WOEVRE,549.92,439.393,-110.527,0.799
APRR,819,St-Martin-du-Fresne,327,GANNAT,730.75,277.038,-453.712,0.3791
APRR,819,St-Martin-du-Fresne,333,GENDREY,181.94,183.244,1.304,1.0072
APRR,819,St-Martin-du-Fresne,335,GERZAT-VILLE,751.6,258.346,-493.254,0.3437
APRR,819,St-Martin-du-Fresne,336,GIDY,461.88,463.023,1.143,1.0025
APRR,819,St-Martin-du-Fresne,338,GONDREVILLE A77/N,387.28,389.691,2.411,1.0062
APRR,819,St-Martin-du-Fresne,339,GONDREVILLE A77/S,434.03,389.691,-44.339,0.8978
APRR,819,St-Martin-du-Fresne,348,GROISSIAT,21.25,15.551,-5.699,0.7318
APRR,819,St-Martin-du-Fresne,352,GYE,372.32,369.862,-2.458,0.9934
APRR,819,St-Martin-du-Fresne,365,JARNY,572.42,462.349,-110.071,0.8077
APRR,819,St-Martin-du-Fresne,366,JOIGNY,337.16,337.5,0.34,1.001
APRR,819,St-Martin-du-Fresne,370,L ISLE-S/LE-DOUBS,258.36,259.756,1.396,1.0054
APRR,819,St-Martin-du-Fresne,377,LA BOISSE,80.93,89.546,8.616,1.1065
APRR,819,St-Martin-du-Fresne,378,LA BOISSE - MONTLUEL,59.4,70.852,11.452,1.1928
APRR,819,St-Martin-du-Fresne,386,LA COTIERE,65.36,60.968,-4.392,0.9328
APRR,819,St-Martin-du-Fresne,388,La Croix-Chalon,6.65,7.877,1.227,1.1845
APRR,819,St-Martin-du-Fresne,393,LA FOLIE-B/PARIS,536.68,464.781,-71.899,0.866
APRR,819,St-Martin-du-Fresne,422,LAMOTTE-BEUVRON,508.78,509.985,1.205,1.0024
APRR,819,St-Martin-du-Fresne,425,LANGRES NORD,263.81,265.925,2.115,1.008
APRR,819,St-Martin-du-Fresne,426,Langres sud,244.16,246.707,2.547,1.0104
APRR,819,St-Martin-du-Fresne,450,LE MIROIR,80.32,112.598,32.278,1.4019
APRR,819,St-Martin-du-Fresne,463,LES EPRUNES,457.37,445.615,-11.755,0.9743
APRR,819,St-Martin-du-Fresne,493,Mâcon centre,79.21,80.099,0.889,1.0112
APRR,819,St-Martin-du-Fresne,494,Mâcon nord,84.06,84.494,0.434,1.0052
APRR,819,St-Martin-du-Fresne,498,Magnant,327.98,382.613,54.633,1.1666
APRR,819,St-Martin-du-Fresne,503,MANZAT,744.49,271.944,-472.546,0.3653
APRR,819,St-Martin-du-Fresne,507,Marolles-sur-Seine,408.98,409.311,0.331,1.0008
APRR,819,St-Martin-du-Fresne,516,MER,502.28,484.314,-17.966,0.9642
APRR,819,St-Martin-du-Fresne,520,Meung-sur-Loire,485.78,486.887,1.107,1.0023
APRR,819,St-Martin-du-Fresne,533,MONT-CHOISY,430.62,430.351,-0.269,0.9994
APRR,819,St-Martin-du-Fresne,549,Montigny-le-Roi,283.91,330.337,46.427,1.1635
APRR,819,St-Martin-du-Fresne,552,MONTMARAULT,688.66,298.646,-390.014,0.4337
APRR,819,St-Martin-du-Fresne,560,MONTREUIL (REIMS),550.62,504.065,-46.555,0.9154
APRR,819,St-Martin-du-Fresne,562,MONTREUIL AUX LIONS,576.92,550.452,-26.468,0.9541
APRR,819,St-Martin-du-Fresne,585,NEMOURS,392.14,400.285,8.145,1.0208
APRR,819,St-Martin-du-Fresne,602,NITRY,274.86,275.425,0.565,1.0021
APRR,819,St-Martin-du-Fresne,605,Nuits-St-Georges,175.16,177.091,1.931,1.011
APRR,819,St-Martin-du-Fresne,607,OLIVET,476.48,480.188,3.707,1.0078
APRR,819,St-Martin-du-Fresne,616,ORLEANS-CENTRE,470.08,468.107,-1.973,0.9958
APRR,819,St-Martin-du-Fresne,617,Orléans nord,464.08,468.627,4.547,1.0098
APRR,819,St-Martin-du-Fresne,637,Pérouges,48.55,49.005,0.455,1.0094
APRR,819,St-Martin-du-Fresne,652,PONT D AIN,23.73,24.038,0.308,1.013
APRR,819,St-Martin-du-Fresne,660,POUILLY-EN-AUXOIS,200.56,249.817,49.257,1.2456
APRR,819,St-Martin-du-Fresne,672,REIMS EST (TAISSY),477.62,475.348,-2.272,0.9952
APRR,819,St-Martin-du-Fresne,674,REIMS NORD (ORMES),484.22,482.232,-1.988,0.9959
APRR,819,St-Martin-du-Fresne,678,REIMS OUEST (THILLOIS),490.82,484.019,-6.8,0.9861
APRR,819,St-Martin-du-Fresne,679,REIMS SUD,476.62,476.299,-0.321,0.9993
APRR,819,St-Martin-du-Fresne,683,REPLONGES,73.21,74.485,1.275,1.0174
APRR,819,St-Martin-du-Fresne,687,RIOM,745.58,251.86,-493.72,0.3378
APRR,819,St-Martin-du-Fresne,689,Robecourt,305.87,335.749,29.879,1.0977
APRR,819,St-Martin-du-Fresne,714,SAINT GENIS,63.18,63.978,0.798,1.0126
APRR,819,St-Martin-du-Fresne,726,SAINT MAURICE,298.36,266.266,-32.094,0.8924
APRR,819,St-Martin-du-Fresne,732,SAINT THIBAULT,354.21,354.781,0.571,1.0016
APRR,819,St-Martin-du-Fresne,740,SALBRIS,527.48,411.051,-116.429,0.7793
APRR,819,St-Martin-du-Fresne,754,SAVIGNY /CLAIRIS,354.88,356.166,1.286,1.0036
APRR,819,St-Martin-du-Fresne,769,Seurre,176.26,177.452,1.192,1.0068
APRR,819,St-Martin-du-Fresne,777,SOIRANS,167.56,168.484,0.924,1.0055
APRR,819,St-Martin-du-Fresne,778,Sommesous,409.32,418.288,8.968,1.0219
APRR,819,St-Martin-du-Fresne,785,St-Amand-Montrond,621.93,317.195,-304.735,0.51
APRR,819,St-Martin-du-Fresne,792,St-Etienne-au-Temple,458.82,459.1,0.28,1.0006
APRR,819,St-Martin-du-Fresne,802,St-Gibrien,438.02,437.167,-0.853,0.9981
APRR,819,St-Martin-du-Fresne,803,ST HILAIRE,359.08,362.24,3.16,1.0088
APRR,819,St-Martin-du-Fresne,812,ST JULIEN / SANCY,787.49,319.506,-467.984,0.4057
APRR,819,St-Martin-du-Fresne,834,St-Romain-sur-Cher,596.48,510.692,-85.788,0.8562
APRR,819,St-Martin-du-Fresne,791,ST-DENIS-LES-SENS,379.09,380.575,1.486,1.0039
APRR,819,St-Martin-du-Fresne,798,St-Germain-Laxis,441.03,459.626,18.596,1.0422
APRR,819,St-Martin-du-Fresne,840,STE MENEHOULD,491.82,493.373,1.553,1.0032
APRR,819,St-Martin-du-Fresne,842,SYLANS,9.57,10.311,0.741,1.0775
APRR,819,St-Martin-du-Fresne,853,THENNELIERES,358.13,357.707,-0.423,0.9988
APRR,819,St-Martin-du-Fresne,861,TIL CHATEL,214.11,276.78,62.67,1.2927
APRR,819,St-Martin-du-Fresne,863,TORVILLIERS,370.29,372.4,2.11,1.0057
APRR,819,St-Martin-du-Fresne,872,TOURNUS,109.56,110.748,1.188,1.0108
APRR,819,St-Martin-du-Fresne,873,TOURS-C/MONNAIE,577.38,526.946,-50.434,0.9127
APRR,819,St-Martin-du-Fresne,893,URY,403.97,405.355,1.385,1.0034
APRR,819,St-Martin-du-Fresne,895,USSEL EST,811.49,338.577,-472.913,0.4172
APRR,819,St-Martin-du-Fresne,897,USSEL OUEST,828.49,354.604,-473.886,0.428
APRR,819,St-Martin-du-Fresne,902,VAL DE SAONE,83.53,81.231,-2.299,0.9725
APRR,819,St-Martin-du-Fresne,906,VALLÉE DE L'AUBE,385.02,384.334,-0.686,0.9982
APRR,819,St-Martin-du-Fresne,909,VATRY,413.62,412.993,-0.627,0.9985
APRR,819,St-Martin-du-Fresne,912,VEIGNE,658.48,498.56,-159.92,0.7571
APRR,819,St-Martin-du-Fresne,916,VERDUN,549.92,455.425,-94.494,0.8282
APRR,819,St-Martin-du-Fresne,922,VIERZON EST,554.18,386.041,-168.139,0.6966
APRR,819,St-Martin-du-Fresne,923,VIERZON NORD,548.48,390.819,-157.661,0.7125
APRR,819,St-Martin-du-Fresne,925,VILLE SOUS LAFERTE,300.31,301.17,0.86,1.0029
APRR,819,St-Martin-du-Fresne,931,VILLEFRANCHE S/ CHER,563.98,418.977,-145.003,0.7429
APRR,819,St-Martin-du-Fresne,934,VILLENEUVE-DONDAGRE,366.08,365.766,-0.314,0.9991
APRR,819,St-Martin-du-Fresne,939,Viriat,41.54,63.853,22.313,1.5372
APRR,819,St-Martin-du-Fresne,943,VIRY,69.42,65.07,-4.35,0.9373
APRR,819,St-Martin-du-Fresne,947,VOIE SACRÉE,522.82,435.298,-87.522,0.8326
APRR,819,St-Martin-du-Fresne,951,Vulaines,397.33,398.542,1.212,1.0031
APRR,819,St-Martin-du-Fresne,953,VULCANIA-BROMONT,764.49,292.149,-472.341,0.3821
APRR,834,St-Romain-sur-Cher,31,Ambérieu,587.11,438.066,-149.044,0.7461
APRR,834,St-Romain-sur-Cher,55,ARLAY,527.62,470.578,-57.042,0.8919
APRR,834,St-Romain-sur-Cher,68,Auxerre nord,285.12,283.752,-1.368,0.9952
APRR,834,St-Romain-sur-Cher,69,Auxerre sud,296.82,271.003,-25.817,0.913
APRR,834,St-Romain-sur-Cher,72,Avallon,340.92,368.069,27.149,1.0796
APRR,834,St-Romain-sur-Cher,76,Balan,611.14,445.343,-165.797,0.7287
APRR,834,St-Romain-sur-Cher,82,BAUME-LES-DAMES,567.62,535.643,-31.977,0.9437
APRR,834,St-Romain-sur-Cher,95,Beaune nord,432.57,406.916,-25.654,0.9407
APRR,834,St-Romain-sur-Cher,96,BEAUNE SUD,438.32,414.103,-24.217,0.9448
APRR,834,St-Romain-sur-Cher,97,BEAUPONT,571.32,427.415,-143.905,0.7481
APRR,834,St-Romain-sur-Cher,99,Beaurepaire,543.02,486.575,-56.445,0.8961
APRR,834,St-Romain-sur-Cher,110,BELLEVILLE S/SAONE,544.02,390.191,-153.829,0.7172
APRR,834,St-Romain-sur-Cher,118,BERSAILLIN,523.03,482.083,-40.947,0.9217
APRR,834,St-Romain-sur-Cher,119,Besançon est,548.54,516.592,-31.948,0.9418
APRR,834,St-Romain-sur-Cher,120,Besançon nord,533.92,501.921,-31.999,0.9401
APRR,834,St-Romain-sur-Cher,121,BESANCON OUEST,524.52,493.545,-30.975,0.9409
APRR,834,St-Romain-sur-Cher,125,BEYNOST,625.3,440.604,-184.696,0.7046
APRR,834,St-Romain-sur-Cher,130,Bierre-les-Semur,366.82,401.116,34.296,1.0935
APRR,834,St-Romain-sur-Cher,151,Bourg nord,544.91,398.535,-146.375,0.7314
APRR,834,St-Romain-sur-Cher,152,Bourg sud,565.34,417.66,-147.68,0.7388
APRR,834,St-Romain-sur-Cher,170,BULGNEVILLE,498.37,492.511,-5.859,0.9882
APRR,834,St-Romain-sur-Cher,198,Chalon centre,460.42,380.587,-79.833,0.8266
APRR,834,St-Romain-sur-Cher,199,CHALON NORD,457.54,422.514,-35.026,0.9234
APRR,834,St-Romain-sur-Cher,200,Chalon sud,466.62,386.92,-79.7,0.8292
APRR,834,St-Romain-sur-Cher,221,CHATENOIS,508.52,540.024,31.504,1.062
APRR,834,St-Romain-sur-Cher,223,CHATILLON-LABORDE,321.74,252.91,-68.83,0.7861
APRR,834,St-Romain-sur-Cher,227,CHAUMONT-SEMOUTIERS,415.99,391.221,-24.769,0.9405
APRR,834,St-Romain-sur-Cher,235,Choisey,489.73,459.732,-29.998,0.9387
APRR,834,St-Romain-sur-Cher,240,CLERMONT-BARRIERE,281.48,263.151,-18.329,0.9349
APRR,834,St-Romain-sur-Cher,246,Colombey-les-Belles,537.22,539.237,2.017,1.0038
APRR,834,St-Romain-sur-Cher,247,Combronde,244.26,268.056,23.796,1.0974
APRR,834,St-Romain-sur-Cher,255,Courtenay,242.81,250.807,7.997,1.0329
APRR,834,St-Romain-sur-Cher,269,DIJON SUD,468.22,416.689,-51.531,0.8899
APRR,834,St-Romain-sur-Cher,265,DIJON-ARC S/TILLE,483.38,426.055,-57.325,0.8814
APRR,834,St-Romain-sur-Cher,267,Péage de Dijon/Crimolois,515.72,427.575,-88.145,0.8291
APRR,834,St-Romain-sur-Cher,270,Dôle,491.92,461.009,-30.911,0.9372
APRR,834,St-Romain-sur-Cher,300,FEILLENS,520.0,380.89,-139.11,0.7325
APRR,834,St-Romain-sur-Cher,303,FLEURY-EN-BIERE,326.76,202.53,-124.23,0.6198
APRR,834,St-Romain-sur-Cher,305,FONTAINEBLEAU,283.81,214.42,-69.39,0.7555
APRR,834,St-Romain-sur-Cher,311,FORET DE TRONCAIS,162.65,163.491,0.841,1.0052
APRR,834,St-Romain-sur-Cher,312,Forges,304.47,250.362,-54.108,0.8223
APRR,834,St-Romain-sur-Cher,327,GANNAT,242.27,232.799,-9.471,0.9609
APRR,834,St-Romain-sur-Cher,333,GENDREY,508.5,477.059,-31.441,0.9382
APRR,834,St-Romain-sur-Cher,335,GERZAT-VILLE,263.12,262.988,-0.132,0.9995
APRR,834,St-Romain-sur-Cher,348,GROISSIAT,616.37,462.454,-153.916,0.7503
APRR,834,St-Romain-sur-Cher,352,GYE,550.83,521.057,-29.773,0.9459
APRR,834,St-Romain-sur-Cher,366,JOIGNY,259.32,286.336,27.016,1.1042
APRR,834,St-Romain-sur-Cher,370,L ISLE-S/LE-DOUBS,584.92,553.571,-31.349,0.9464
APRR,834,St-Romain-sur-Cher,377,LA BOISSE,636.95,438.79,-198.16,0.6889
APRR,834,St-Romain-sur-Cher,378,LA BOISSE - MONTLUEL,615.42,440.194,-175.226,0.7153
APRR,834,St-Romain-sur-Cher,386,LA COTIERE,621.38,442.539,-178.841,0.7122
APRR,834,St-Romain-sur-Cher,388,La Croix-Chalon,601.77,454.78,-146.99,0.7557
APRR,834,St-Romain-sur-Cher,425,LANGRES NORD,442.32,417.119,-25.201,0.943
APRR,834,St-Romain-sur-Cher,426,Langres sud,448.97,424.968,-24.002,0.9465
APRR,834,St-Romain-sur-Cher,450,LE MIROIR,558.16,471.793,-86.367,0.8453
APRR,834,St-Romain-sur-Cher,463,LES EPRUNES,345.34,250.68,-94.66,0.7259
APRR,834,St-Romain-sur-Cher,494,Mâcon nord,512.42,378.134,-134.286,0.7379
APRR,834,St-Romain-sur-Cher,495,MACON SUD,522.75,412.211,-110.539,0.7885
APRR,834,St-Romain-sur-Cher,498,Magnant,365.15,338.976,-26.174,0.9283
APRR,834,St-Romain-sur-Cher,507,Marolles-sur-Seine,296.95,243.3,-53.65,0.8193
APRR,834,St-Romain-sur-Cher,549,Montigny-le-Roi,462.42,481.531,19.111,1.0413
APRR,834,St-Romain-sur-Cher,552,MONTMARAULT,200.18,198.887,-1.293,0.9935
APRR,834,St-Romain-sur-Cher,585,NEMOURS,280.86,219.18,-61.68,0.7804
APRR,834,St-Romain-sur-Cher,602,NITRY,321.62,336.006,14.386,1.0447
APRR,834,St-Romain-sur-Cher,605,Nuits-St-Georges,450.72,420.119,-30.601,0.9321
APRR,834,St-Romain-sur-Cher,637,Pérouges,604.57,455.709,-148.861,0.7538
APRR,834,St-Romain-sur-Cher,652,PONT D AIN,579.75,430.742,-149.008,0.743
APRR,834,St-Romain-sur-Cher,660,POUILLY-EN-AUXOIS,395.92,359.873,-36.047,0.909
APRR,834,St-Romain-sur-Cher,683,REPLONGES,523.27,420.419,-102.851,0.8034
APRR,834,St-Romain-sur-Cher,687,RIOM,257.1,270.26,13.159,1.0512
APRR,834,St-Romain-sur-Cher,689,Robecourt,484.38,486.943,2.563,1.0053
APRR,834,St-Romain-sur-Cher,714,SAINT GENIS,612.94,409.912,-203.028,0.6688
APRR,834,St-Romain-sur-Cher,726,SAINT MAURICE,624.92,560.081,-64.839,0.8962
APRR,834,St-Romain-sur-Cher,732,SAINT THIBAULT,338.92,336.661,-2.259,0.9933
APRR,834,St-Romain-sur-Cher,769,Seurre,462.22,471.579,9.359,1.0202
APRR,834,St-Romain-sur-Cher,777,SOIRANS,489.97,462.616,-27.354,0.9442
APRR,834,St-Romain-sur-Cher,785,St-Amand-Montrond,133.45,135.315,1.865,1.014
APRR,834,St-Romain-sur-Cher,819,St-Martin-du-Fresne,596.48,459.939,-136.541,0.7711
APRR,834,St-Romain-sur-Cher,791,ST-DENIS-LES-SENS,267.06,244.05,-23.01,0.9138
APRR,834,St-Romain-sur-Cher,798,St-Germain-Laxis,329.0,244.005,-84.995,0.7417
APRR,834,St-Romain-sur-Cher,842,SYLANS,606.05,458.076,-147.974,0.7558
APRR,834,St-Romain-sur-Cher,853,THENNELIERES,351.02,324.329,-26.691,0.924
APRR,834,St-Romain-sur-Cher,861,TIL CHATEL,479.02,452.906,-26.114,0.9455
APRR,834,St-Romain-sur-Cher,863,TORVILLIERS,322.84,299.796,-23.044,0.9286
APRR,834,St-Romain-sur-Cher,872,TOURNUS,486.92,394.861,-92.059,0.8109
APRR,834,St-Romain-sur-Cher,893,URY,292.69,191.596,-101.094,0.6546
APRR,834,St-Romain-sur-Cher,902,VAL DE SAONE,633.29,379.067,-254.223,0.5986
APRR,834,St-Romain-sur-Cher,925,VILLE SOUS LAFERTE,392.82,366.952,-25.868,0.9341
APRR,834,St-Romain-sur-Cher,929,VILLEFRANCHE-LIMAS,588.72,427.928,-160.793,0.7269
APRR,834,St-Romain-sur-Cher,930,Villefranche nord,552.97,410.169,-142.801,0.7418
APRR,834,St-Romain-sur-Cher,933,Villefranche ville,558.27,404.22,-154.05,0.7241
APRR,834,St-Romain-sur-Cher,934,VILLENEUVE-DONDAGRE,254.05,229.24,-24.81,0.9023
APRR,834,St-Romain-sur-Cher,939,Viriat,554.94,407.245,-147.696,0.7339
APRR,834,St-Romain-sur-Cher,951,Vulaines,295.8,271.377,-24.423,0.9174
APRR,791,ST-DENIS-LES-SENS,27,ALLAINES,142.56,142.963,0.403,1.0028
APRR,791,ST-DENIS-LES-SENS,28,Allainville,171.16,166.064,-5.096,0.9702
APRR,791,ST-DENIS-LES-SENS,31,Ambérieu,369.72,367.217,-2.503,0.9932
APRR,791,ST-DENIS-LES-SENS,34,AMBOISE CH.RENAULT,219.76,221.296,1.536,1.007
APRR,791,ST-DENIS-LES-SENS,55,ARLAY,309.48,338.15,28.67,1.0926
APRR,791,ST-DENIS-LES-SENS,58,Artenay,129.16,157.48,28.32,1.2193
APRR,791,ST-DENIS-LES-SENS,68,Auxerre nord,67.73,91.4,23.67,1.3495
APRR,791,ST-DENIS-LES-SENS,69,Auxerre sud,79.43,78.651,-0.779,0.9902
APRR,791,ST-DENIS-LES-SENS,71,AUXY,73.06,119.104,46.044,1.6302
APRR,791,ST-DENIS-LES-SENS,72,Avallon,123.53,175.718,52.188,1.4225
APRR,791,ST-DENIS-LES-SENS,76,Balan,393.75,381.896,-11.854,0.9699
APRR,791,ST-DENIS-LES-SENS,82,BAUME-LES-DAMES,350.23,346.914,-3.316,0.9905
APRR,791,ST-DENIS-LES-SENS,93,BEAUMONT,321.05,316.584,-4.466,0.9861
APRR,791,ST-DENIS-LES-SENS,95,Beaune nord,215.18,214.565,-0.615,0.9971
APRR,791,ST-DENIS-LES-SENS,96,BEAUNE SUD,220.93,220.039,-0.891,0.996
APRR,791,ST-DENIS-LES-SENS,97,BEAUPONT,353.93,307.523,-46.407,0.8689
APRR,791,ST-DENIS-LES-SENS,99,Beaurepaire,325.63,321.864,-3.766,0.9884
APRR,791,ST-DENIS-LES-SENS,109,Bellegarde,405.41,422.467,17.057,1.0421
APRR,791,ST-DENIS-LES-SENS,110,BELLEVILLE S/SAONE,326.63,326.744,0.114,1.0003
APRR,791,ST-DENIS-LES-SENS,118,BERSAILLIN,305.43,299.116,-6.314,0.9793
APRR,791,ST-DENIS-LES-SENS,119,Besançon est,331.15,327.863,-3.287,0.9901
APRR,791,ST-DENIS-LES-SENS,120,Besançon nord,316.53,313.192,-3.338,0.9895
APRR,791,ST-DENIS-LES-SENS,121,BESANCON OUEST,307.13,304.816,-2.314,0.9925
APRR,791,ST-DENIS-LES-SENS,125,BEYNOST,407.91,377.156,-30.754,0.9246
APRR,791,ST-DENIS-LES-SENS,130,Bierre-les-Semur,149.43,208.764,59.334,1.3971
APRR,791,ST-DENIS-LES-SENS,137,BLERE,296.46,282.822,-13.638,0.954
APRR,791,ST-DENIS-LES-SENS,138,Blois,190.06,193.325,3.265,1.0172
APRR,791,ST-DENIS-LES-SENS,151,Bourg nord,327.52,327.686,0.166,1.0005
APRR,791,ST-DENIS-LES-SENS,152,Bourg sud,347.95,346.81,-1.14,0.9967
APRR,791,ST-DENIS-LES-SENS,154,BOURGES (LIM.CONC.),251.06,191.719,-59.341,0.7636
APRR,791,ST-DENIS-LES-SENS,170,BULGNEVILLE,231.31,272.288,40.978,1.1772
APRR,791,ST-DENIS-LES-SENS,198,Chalon centre,243.03,242.492,-0.538,0.9978
APRR,791,ST-DENIS-LES-SENS,199,CHALON NORD,239.4,239.065,-0.335,0.9986
APRR,791,ST-DENIS-LES-SENS,200,Chalon sud,249.23,248.825,-0.405,0.9984
APRR,791,ST-DENIS-LES-SENS,202,CHALONS - LA VEUVE,176.25,183.631,7.381,1.0419
APRR,791,ST-DENIS-LES-SENS,203,CHALONS MOURMELON,184.65,231.72,47.07,1.2549
APRR,791,ST-DENIS-LES-SENS,210,CHARMONT (LIM.CONC),97.75,,,
APRR,791,ST-DENIS-LES-SENS,218,CHÂTEAU-THIERRY,255.95,169.809,-86.141,0.6634
APRR,791,ST-DENIS-LES-SENS,221,CHATENOIS,241.46,319.802,78.342,1.3244
APRR,791,ST-DENIS-LES-SENS,223,CHATILLON-LABORDE,54.68,77.647,22.967,1.42
APRR,791,ST-DENIS-LES-SENS,227,CHAUMONT-SEMOUTIERS,148.93,170.998,22.068,1.1482
APRR,791,ST-DENIS-LES-SENS,228,Chémery,255.86,280.676,24.816,1.097
APRR,791,ST-DENIS-LES-SENS,235,Choisey,272.34,271.002,-1.338,0.9951
APRR,791,ST-DENIS-LES-SENS,242,CLERMONT-EN-ARGONNE,235.45,269.143,33.693,1.1431
APRR,791,ST-DENIS-LES-SENS,240,CLERMONT-BARRIERE,440.54,366.07,-74.47,0.831
APRR,791,ST-DENIS-LES-SENS,246,Colombey-les-Belles,270.16,319.014,48.854,1.1808
APRR,791,ST-DENIS-LES-SENS,247,Combronde,403.32,370.975,-32.345,0.9198
APRR,791,ST-DENIS-LES-SENS,255,Courtenay,27.46,58.455,30.995,2.1287
APRR,791,ST-DENIS-LES-SENS,264,DEUX-CHAISES,366.96,310.506,-56.454,0.8462
APRR,791,ST-DENIS-LES-SENS,269,DIJON SUD,250.83,224.337,-26.493,0.8944
APRR,791,ST-DENIS-LES-SENS,265,DIJON-ARC S/TILLE,234.8,233.703,-1.097,0.9953
APRR,791,ST-DENIS-LES-SENS,267,Péage de Dijon/Crimolois,249.81,235.223,-14.587,0.9416
APRR,791,ST-DENIS-LES-SENS,270,Dôle,274.53,272.279,-2.251,0.9918
APRR,791,ST-DENIS-LES-SENS,272,Dormans,230.35,236.086,5.736,1.0249
APRR,791,ST-DENIS-LES-SENS,284,EGLETONS,524.07,485.205,-38.865,0.9258
APRR,791,ST-DENIS-LES-SENS,285,ELOISE,414.11,412.477,-1.633,0.9961
APRR,791,ST-DENIS-LES-SENS,290,ESCRENNES,96.16,98.012,1.852,1.0193
APRR,791,ST-DENIS-LES-SENS,292,ESVRES,310.26,269.055,-41.205,0.8672
APRR,791,ST-DENIS-LES-SENS,300,FEILLENS,302.61,301.438,-1.172,0.9961
APRR,791,ST-DENIS-LES-SENS,303,FLEURY-EN-BIERE,111.41,86.754,-24.656,0.7787
APRR,791,ST-DENIS-LES-SENS,305,FONTAINEBLEAU,68.46,66.549,-1.911,0.9721
APRR,791,ST-DENIS-LES-SENS,308,FONTENAY /LOING,50.66,51.119,0.459,1.0091
APRR,791,ST-DENIS-LES-SENS,311,FORET DE TRONCAIS,321.71,323.709,1.999,1.0062
APRR,791,ST-DENIS-LES-SENS,312,Forges,37.41,58.808,21.398,1.572
APRR,791,ST-DENIS-LES-SENS,317,FRESNES EN WOEVRE,275.75,281.741,5.991,1.0217
APRR,791,ST-DENIS-LES-SENS,327,GANNAT,401.33,335.718,-65.612,0.8365
APRR,791,ST-DENIS-LES-SENS,333,GENDREY,291.11,288.33,-2.78,0.9905
APRR,791,ST-DENIS-LES-SENS,335,GERZAT-VILLE,422.18,365.907,-56.273,0.8667
APRR,791,ST-DENIS-LES-SENS,336,GIDY,132.46,133.426,0.966,1.0073
APRR,791,ST-DENIS-LES-SENS,338,GONDREVILLE A77/N,57.86,60.093,2.233,1.0386
APRR,791,ST-DENIS-LES-SENS,339,GONDREVILLE A77/S,104.61,60.093,-44.517,0.5745
APRR,791,ST-DENIS-LES-SENS,348,GROISSIAT,398.98,391.604,-7.376,0.9815
APRR,791,ST-DENIS-LES-SENS,352,GYE,283.77,300.834,17.064,1.0601
APRR,791,ST-DENIS-LES-SENS,365,JARNY,298.25,304.062,5.812,1.0195
APRR,791,ST-DENIS-LES-SENS,366,JOIGNY,41.93,93.984,52.054,2.2415
APRR,791,ST-DENIS-LES-SENS,370,L ISLE-S/LE-DOUBS,367.53,364.842,-2.688,0.9927
APRR,791,ST-DENIS-LES-SENS,377,LA BOISSE,418.81,375.343,-43.467,0.8962
APRR,791,ST-DENIS-LES-SENS,378,LA BOISSE - MONTLUEL,398.03,376.746,-21.284,0.9465
APRR,791,ST-DENIS-LES-SENS,386,LA COTIERE,403.24,379.091,-24.149,0.9401
